timestamp,user_id,source_ip,country,event_type,bytes_transferred,failed_logins_last_hour,session_duration_min,label,hour_of_day,is_foreign_rare,event_type_enc,predicted,anomaly_score
2026-06-06 09:29:00,user_063,140.215.193.105,US,login,3367,1,16,normal,9,0,3,normal,-0.14042695935073307
2026-06-06 09:36:00,user_114,32.133.183.132,CA,data_transfer,3126595,0,30,anomaly,9,0,1,anomaly,0.02664518153112827
2026-06-06 09:36:00,user_001,203.233.132.78,US,file_access,1174,0,26,normal,9,0,2,normal,-0.1749976303725343
2026-06-06 09:39:00,user_032,199.160.29.112,US,vpn_connect,3175,1,1,normal,9,0,4,normal,-0.0810807575640593
2026-06-06 09:40:00,user_107,211.93.52.161,IN,login,10299,0,1,normal,9,0,3,normal,-0.13219568732552006
2026-06-06 09:41:00,user_022,162.8.240.56,US,data_transfer,20139,0,16,normal,9,0,1,normal,-0.14090597787060077
2026-06-06 09:44:00,user_068,196.106.6.128,US,login,6335,0,26,normal,9,0,3,normal,-0.172570281516974
2026-06-06 09:55:00,user_017,28.248.98.26,US,login,2048,0,30,normal,9,0,3,normal,-0.17372879681751985
2026-06-06 09:56:00,user_104,182.148.99.1,US,data_transfer,2048,0,25,normal,9,0,1,normal,-0.17005494566413193
2026-06-06 09:57:00,user_059,19.104.253.53,GB,file_access,1635,0,18,normal,9,0,2,normal,-0.1742490378439951
2026-06-06 09:58:00,user_103,106.110.127.241,GB,api_call,17519,1,32,normal,9,0,0,normal,-0.05422504439169151
2026-06-06 10:03:00,user_055,158.190.58.74,US,api_call,2732,0,15,normal,10,0,0,normal,-0.1448493582980841
2026-06-06 10:05:00,user_085,61.73.237.127,IN,login,3435,0,12,normal,10,0,3,normal,-0.1724857033122087
2026-06-06 10:30:00,user_013,201.60.47.124,US,data_transfer,10109,1,29,normal,10,0,1,normal,-0.11633327320666326
2026-06-06 10:32:00,user_120,223.84.38.193,IN,vpn_connect,11504,0,48,normal,10,0,4,normal,-0.10496610787682747
2026-06-06 10:37:00,user_038,27.246.129.175,IN,file_access,16570,1,27,normal,10,0,2,normal,-0.1078360989770718
2026-06-06 10:38:00,user_064,180.11.225.150,GB,file_access,6656,1,20,normal,10,0,2,normal,-0.12706668405662958
2026-06-06 10:41:00,user_067,17.108.152.73,BR,login,450,0,2,anomaly,10,1,3,anomaly,0.028045789845608127
2026-06-06 10:43:00,user_090,104.16.40.162,CA,vpn_connect,5682,0,33,normal,10,0,4,normal,-0.1522968010109158
2026-06-06 11:04:00,user_089,222.198.216.91,AU,file_access,856,1,31,normal,11,0,2,normal,-0.12468880435330587
2026-06-06 11:05:00,user_082,71.207.41.77,US,file_access,7153,0,55,normal,11,0,2,normal,-0.12389691855645413
2026-06-06 11:11:00,user_091,27.54.38.214,IN,file_access,14796,0,16,normal,11,0,2,normal,-0.16033135129783938
2026-06-06 11:14:00,user_094,128.243.165.195,US,login,3574,0,54,normal,11,0,3,normal,-0.1272956531797479
2026-06-06 11:15:00,user_028,86.210.145.86,CA,data_transfer,1072,0,29,normal,11,0,1,normal,-0.17869635035874132
2026-06-06 11:20:00,user_089,173.4.34.4,US,data_transfer,10072,0,50,normal,11,0,1,normal,-0.14056850373143592
2026-06-06 11:27:00,user_033,19.254.49.35,US,file_access,1459,0,14,normal,11,0,2,normal,-0.17770395002352107
2026-06-06 11:28:00,user_074,15.169.126.171,US,login,2037,0,12,normal,11,0,3,normal,-0.17491565666155162
2026-06-06 11:43:00,user_010,122.0.250.224,GB,login,1390,0,28,normal,11,0,3,normal,-0.1831475252178289
2026-06-06 11:51:00,user_042,213.185.45.112,IN,data_transfer,1804,0,25,normal,11,0,1,normal,-0.17864309432236103
2026-06-06 11:52:00,user_052,3.37.183.8,GB,login,755,0,33,normal,11,0,3,normal,-0.17774817552345706
2026-06-06 11:59:00,user_111,48.212.131.67,GB,file_access,1419,0,37,normal,11,0,2,normal,-0.17469883299219213
2026-06-06 11:59:00,user_089,169.31.30.116,US,vpn_connect,3756,2,22,normal,11,0,4,normal,-0.0582376808886782
2026-06-06 11:59:00,user_019,212.208.140.139,US,api_call,1601,0,22,normal,11,0,0,normal,-0.1530376634565671
2026-06-06 12:01:00,user_045,198.177.217.55,IN,api_call,11946,0,10,normal,12,0,0,normal,-0.12521229671690676
2026-06-06 12:04:00,user_102,104.69.14.45,AU,api_call,3923,1,1,normal,12,0,0,normal,-0.05818034840385489
2026-06-06 12:05:00,user_045,17.72.25.216,US,login,1033,35,1,anomaly,12,0,3,anomaly,0.08025625433631334
2026-06-06 12:07:00,user_081,1.129.6.118,US,file_access,3334,0,9,normal,12,0,2,normal,-0.17216518713165413
2026-06-06 12:09:00,user_054,2.159.96.52,US,vpn_connect,13660,0,32,normal,12,0,4,normal,-0.14283226002564248
2026-06-06 12:09:00,user_088,96.172.11.103,IN,login,314,0,57,normal,12,0,3,normal,-0.11180654480044844
2026-06-06 12:10:00,user_054,214.54.238.207,AU,vpn_connect,738,0,24,normal,12,0,4,normal,-0.1671529482843916
2026-06-06 12:12:00,user_111,187.92.144.6,IN,data_transfer,2362,0,33,normal,12,0,1,normal,-0.178436615929628
2026-06-06 12:12:00,user_054,94.139.84.66,AU,file_access,5722,0,40,normal,12,0,2,normal,-0.16979842971041947
2026-06-06 12:12:00,user_060,24.227.217.169,DE,api_call,1771,0,1,normal,12,0,0,normal,-0.10816500198376444
2026-06-06 12:14:00,user_039,59.227.59.26,IN,api_call,1478,0,17,normal,12,0,0,normal,-0.15117588090454015
2026-06-06 12:16:00,user_013,71.2.3.14,DE,vpn_connect,27615,0,30,normal,12,0,4,normal,-0.09902862923917183
2026-06-06 12:23:00,user_079,78.62.126.66,US,vpn_connect,11720,0,4,normal,12,0,4,normal,-0.1214700069248138
2026-06-06 12:24:00,user_014,119.133.164.217,US,data_transfer,1820,1,9,normal,12,0,1,normal,-0.11226551636171678
2026-06-06 12:24:00,user_094,95.10.221.207,US,api_call,15324,0,38,normal,12,0,0,normal,-0.12742382797103824
2026-06-06 12:24:00,user_109,214.60.45.76,DE,file_access,1910,0,12,normal,12,0,2,normal,-0.17403030318722007
2026-06-06 12:29:00,user_046,32.242.30.155,AU,vpn_connect,1388,0,9,normal,12,0,4,normal,-0.15462801418579508
2026-06-06 12:39:00,user_041,5.251.142.28,US,api_call,12357,0,52,normal,12,0,0,normal,-0.10201098103773337
2026-06-06 12:45:00,user_034,104.17.27.48,US,file_access,5258,0,20,normal,12,0,2,normal,-0.18194007238313042
2026-06-06 13:06:00,user_099,170.47.75.123,US,data_transfer,4860,0,22,normal,13,0,1,normal,-0.18034927542083873
2026-06-06 13:07:00,user_067,53.172.93.228,US,api_call,29,0,43,normal,13,0,0,normal,-0.13005169790024734
2026-06-06 13:09:00,user_073,197.27.249.104,CA,login,2203,0,44,normal,13,0,3,normal,-0.1632957033955682
2026-06-06 13:13:00,user_076,101.241.76.70,US,login,3386,1,15,normal,13,0,3,normal,-0.14558592807515625
2026-06-06 13:14:00,user_067,8.248.218.110,US,api_call,5750,0,8,normal,13,0,0,normal,-0.1315615519241215
2026-06-06 13:18:00,user_113,114.157.136.198,US,data_transfer,2119,0,38,normal,13,0,1,normal,-0.17236615844195974
2026-06-06 13:18:00,user_035,40.15.80.178,CA,data_transfer,7916,0,20,normal,13,0,1,normal,-0.17588127174965584
2026-06-06 13:24:00,user_053,154.40.121.178,GB,file_access,3183,0,15,normal,13,0,2,normal,-0.181164539831207
2026-06-06 13:27:00,user_099,195.18.77.232,DE,login,2029,0,25,normal,13,0,3,normal,-0.18560179425005274
2026-06-06 13:28:00,user_059,129.146.141.244,IN,api_call,10244,0,32,normal,13,0,0,normal,-0.1470532367326382
2026-06-06 13:31:00,user_092,196.107.202.84,DE,data_transfer,4724,0,9,normal,13,0,1,normal,-0.16490473811065054
2026-06-06 13:33:00,user_040,24.26.90.74,US,login,1066,0,28,normal,13,0,3,normal,-0.18390355631648136
2026-06-06 13:34:00,user_097,212.154.138.176,GB,api_call,9777,1,15,normal,13,0,0,normal,-0.07613865087416954
2026-06-06 13:34:00,user_067,62.25.37.62,US,file_access,2108,1,35,normal,13,0,2,normal,-0.12211187945808599
2026-06-06 13:34:00,user_003,35.178.135.202,DE,file_access,32,0,5,normal,13,0,2,normal,-0.15671822161381038
2026-06-06 13:38:00,user_042,98.144.223.182,US,api_call,2182,0,39,normal,13,0,0,normal,-0.145093814614646
2026-06-06 13:42:00,user_073,195.18.205.103,CN,login,861,0,7,anomaly,13,1,3,anomaly,0.015393223745139295
2026-06-06 13:45:00,user_116,195.56.111.40,US,data_transfer,1945,0,27,normal,13,0,1,normal,-0.18176479051854283
2026-06-06 13:45:00,user_067,194.184.182.87,US,file_access,5272,0,1,normal,13,0,2,normal,-0.1504881895461741
2026-06-06 13:47:00,user_116,4.48.136.48,AU,vpn_connect,6660,0,28,normal,13,0,4,normal,-0.15914958653393474
2026-06-06 13:48:00,user_044,83.190.195.102,US,vpn_connect,2397,1,8,normal,13,0,4,normal,-0.10336767351843346
2026-06-06 13:59:00,user_023,190.92.186.226,US,data_transfer,7108,1,1,normal,13,0,1,normal,-0.09194082106851648
2026-06-06 14:00:00,user_026,214.121.82.102,US,file_access,1199,0,18,normal,14,0,2,normal,-0.17976274390815472
2026-06-06 14:03:00,user_116,68.229.221.87,CA,file_access,1133,0,51,normal,14,0,2,normal,-0.1400085815116459
2026-06-06 14:03:00,user_068,156.126.48.84,CA,data_transfer,4337,0,27,normal,14,0,1,normal,-0.17886841308154888
2026-06-06 14:10:00,user_051,150.19.196.155,DE,login,2942,0,31,normal,14,0,3,normal,-0.18198516639532625
2026-06-06 14:15:00,user_093,182.205.26.80,US,login,1599,0,15,normal,14,0,3,normal,-0.18129030745723235
2026-06-06 14:17:00,user_033,213.115.230.42,US,file_access,2304,0,1,normal,14,0,2,normal,-0.14815814441643876
2026-06-06 14:20:00,user_021,49.158.151.194,US,login,6968,0,19,normal,14,0,3,normal,-0.17890973680439526
2026-06-06 14:22:00,user_116,81.191.193.222,AU,file_access,2589,0,14,normal,14,0,2,normal,-0.17835464583069743
2026-06-06 14:24:00,user_072,142.168.175.6,US,data_transfer,77679,0,1,normal,14,0,1,normal,-0.037694003082613836
2026-06-06 14:25:00,user_104,197.192.151.213,DE,data_transfer,9415,0,49,normal,14,0,1,normal,-0.1435932038148277
2026-06-06 14:31:00,user_040,15.119.112.6,US,login,3742,0,40,normal,14,0,3,normal,-0.16842532721741066
2026-06-06 14:37:00,user_083,44.172.21.212,US,data_transfer,1201,0,24,normal,14,0,1,normal,-0.178483526122023
2026-06-06 14:39:00,user_009,85.46.9.5,GB,api_call,7200,0,18,normal,14,0,0,normal,-0.14519013055027302
2026-06-06 14:40:00,user_083,1.205.102.161,US,vpn_connect,1255,0,38,normal,14,0,4,normal,-0.14651455018120513
2026-06-06 14:40:00,user_014,93.80.149.182,US,login,4089,0,1,normal,14,0,3,normal,-0.149446227305629
2026-06-06 14:41:00,user_073,23.38.214.139,CA,vpn_connect,9448,0,19,normal,14,0,4,normal,-0.14965279985595015
2026-06-06 14:45:00,user_010,122.131.226.167,CA,vpn_connect,6263,0,27,normal,14,0,4,normal,-0.15728932329120465
2026-06-06 14:48:00,user_065,26.155.171.116,US,file_access,1117,0,29,normal,14,0,2,normal,-0.18260716080625916
2026-06-06 14:49:00,user_114,123.26.87.237,AU,vpn_connect,1368,0,18,normal,14,0,4,normal,-0.15971590684365172
2026-06-06 14:51:00,user_015,203.95.183.63,DE,api_call,4786,0,18,normal,14,0,0,normal,-0.15065228596308672
2026-06-06 14:56:00,user_040,176.96.35.37,DE,file_access,3333,0,41,normal,14,0,2,normal,-0.16692241346818293
2026-06-06 14:59:00,user_045,3.16.236.193,CA,data_transfer,2008059,0,35,anomaly,14,0,1,anomaly,0.004489693487838453
2026-06-06 15:00:00,user_055,202.113.223.71,US,api_call,1566,0,33,normal,15,0,0,normal,-0.1452501120520075
2026-06-06 15:13:00,user_063,89.12.84.197,IN,data_transfer,2578,0,35,normal,15,0,1,normal,-0.16053118520924597
2026-06-06 15:29:00,user_056,129.91.54.223,CA,login,7744,0,24,normal,15,0,3,normal,-0.17109568264019392
2026-06-06 15:32:00,user_097,102.216.232.142,US,file_access,2672,1,39,normal,15,0,2,normal,-0.10799449236831876
2026-06-06 15:47:00,user_035,64.223.232.163,GB,login,31590,0,7,normal,15,0,3,normal,-0.09101033597838731
2026-06-06 15:48:00,user_042,22.97.246.244,US,data_transfer,1037,1,12,normal,15,0,1,normal,-0.10809098522236227
2026-06-06 15:49:00,user_019,79.158.228.74,DE,login,2298,0,37,normal,15,0,3,normal,-0.1663682325924296
2026-06-06 16:08:00,user_089,195.132.124.252,US,login,5940,0,11,normal,16,0,3,normal,-0.1557637172643624
2026-06-06 16:09:00,user_056,17.85.102.191,US,login,779,0,37,normal,16,0,3,normal,-0.15563724454718791
2026-06-06 16:12:00,user_061,213.6.62.250,DE,api_call,6666,1,20,normal,16,0,0,normal,-0.06992423197119585
2026-06-06 16:18:00,user_035,5.228.166.77,DE,api_call,8017,1,26,normal,16,0,0,normal,-0.07050523095810896
2026-06-06 16:18:00,user_112,148.123.159.103,AU,login,1748,0,22,normal,16,0,3,normal,-0.16783441830943147
2026-06-06 16:19:00,user_009,187.230.120.195,IN,data_transfer,29205,0,6,normal,16,0,1,normal,-0.09390115024519047
2026-06-06 16:33:00,user_062,123.79.249.41,US,login,945,0,19,normal,16,0,3,normal,-0.16687498498591408
2026-06-06 16:39:00,user_038,110.35.242.84,CA,login,2962,0,18,normal,16,0,3,normal,-0.1694313578586269
2026-06-06 16:40:00,user_042,134.62.129.124,AU,login,1455,0,41,normal,16,0,3,normal,-0.1499253643488493
2026-06-06 16:43:00,user_010,190.83.70.233,DE,vpn_connect,94831,1,23,normal,16,0,4,anomaly,0.024559844915093
2026-06-06 16:49:00,user_053,96.195.229.223,DE,file_access,55698,0,35,normal,16,0,2,normal,-0.07452730841696209
2026-06-06 17:01:00,user_044,10.235.216.146,GB,data_transfer,3039,0,10,normal,17,0,1,normal,-0.13147664833077777
2026-06-06 17:17:00,user_068,132.142.125.208,AU,file_access,4715,0,59,normal,17,0,2,normal,-0.08232875023971237
2026-06-06 17:18:00,user_115,43.141.57.179,US,login,27701,0,63,normal,17,0,3,normal,-0.024557548158695153
2026-06-06 17:25:00,user_041,189.251.124.84,CA,api_call,2318,1,14,normal,17,0,0,normal,-0.0563315580894137
2026-06-06 17:30:00,user_097,72.92.223.163,IN,data_transfer,9680,1,29,normal,17,0,1,normal,-0.09011011686949999
2026-06-06 17:31:00,user_042,205.132.174.72,GB,file_access,258,1,48,normal,17,0,2,normal,-0.07055306146569612
2026-06-06 17:58:00,user_116,198.132.249.44,AU,file_access,4094,1,31,normal,17,0,2,normal,-0.10566009370863677
2026-06-06 18:06:00,user_090,18.180.63.134,US,data_transfer,4880,0,33,normal,18,0,1,normal,-0.13137931181107
2026-06-06 18:09:00,user_009,134.99.245.254,US,api_call,358,1,6,normal,18,0,0,normal,-0.025699360346172595
2026-06-06 18:39:00,user_041,35.147.43.187,CA,data_transfer,467,0,42,normal,18,0,1,normal,-0.11229680942030024
2026-06-06 18:48:00,user_054,76.80.87.148,US,api_call,29049,1,27,normal,18,0,0,normal,-0.004938228763295749
2026-06-06 18:51:00,user_111,28.250.75.216,US,vpn_connect,698,0,52,normal,18,0,4,normal,-0.062354065912772816
2026-06-06 18:52:00,user_012,51.142.42.206,CA,api_call,455,1,63,normal,18,0,0,anomaly,0.02632254666640388
2026-06-06 19:16:00,user_017,54.125.167.79,US,api_call,5204,0,42,normal,19,0,0,normal,-0.06297018559713025
2026-06-07 00:44:00,user_087,96.11.121.43,RU,file_access,1381,2,9,anomaly,0,1,2,anomaly,0.1251864611833795
2026-06-07 00:51:00,user_039,193.207.172.228,NG,vpn_connect,36795,0,5,anomaly,0,1,4,anomaly,0.13832833825601853
2026-06-07 00:51:00,user_059,71.44.180.1,CN,vpn_connect,35504,1,4,anomaly,0,1,4,anomaly,0.14639314919046897
2026-06-07 01:01:00,user_093,196.127.139.244,IR,file_access,27648,0,6,anomaly,1,1,2,anomaly,0.1085427135294108
2026-06-07 01:46:00,user_069,137.190.206.149,KP,login,34675,0,10,anomaly,1,1,3,anomaly,0.12010331042740285
2026-06-07 04:41:00,user_071,93.235.32.105,IR,vpn_connect,55627,0,9,anomaly,4,1,4,anomaly,0.12877216957841042
2026-06-07 04:49:00,user_061,178.90.236.110,AU,data_transfer,1433287,0,83,anomaly,4,0,1,anomaly,0.09246669513771688
2026-06-07 06:44:00,user_119,25.67.165.193,DE,data_transfer,1615,0,42,normal,6,0,1,normal,-0.11442067749604834
2026-06-07 06:52:00,user_024,151.54.171.200,US,login,2123,1,24,normal,6,0,3,normal,-0.10700506696364054
2026-06-07 07:15:00,user_059,57.126.10.240,US,data_transfer,271,0,26,normal,7,0,1,normal,-0.14328820876239312
2026-06-07 07:16:00,user_023,148.96.63.180,AU,file_access,77064,1,32,normal,7,0,2,normal,-0.008798748815884827
2026-06-07 07:34:00,user_063,63.242.208.49,IN,file_access,2887,0,26,normal,7,0,2,normal,-0.15690691078213703
2026-06-07 07:55:00,user_119,21.200.86.143,GB,api_call,5211,0,8,normal,7,0,0,normal,-0.09482576872449361
2026-06-07 08:11:00,user_016,65.231.60.109,US,login,1575,0,11,normal,8,0,3,normal,-0.16127299882187157
2026-06-07 08:23:00,user_089,148.167.9.227,DE,data_transfer,2953,1,27,normal,8,0,1,normal,-0.11062076518007224
2026-06-07 08:26:00,user_116,34.170.22.187,GB,data_transfer,3095,0,25,normal,8,0,1,normal,-0.1600678822152486
2026-06-07 08:26:00,user_017,195.177.187.115,CA,data_transfer,33762,0,31,normal,8,0,1,normal,-0.11824615803903948
2026-06-07 08:26:00,user_089,218.31.70.133,IN,data_transfer,1499,0,47,normal,8,0,1,normal,-0.13051766663511505
2026-06-07 08:41:00,user_064,128.179.31.58,US,file_access,777,0,1,normal,8,0,2,normal,-0.13313482185518605
2026-06-07 08:52:00,user_008,103.87.145.189,AU,api_call,8013,0,29,normal,8,0,0,normal,-0.13090604156330943
2026-06-07 08:55:00,user_077,88.213.67.52,US,file_access,2029,0,6,normal,8,0,2,normal,-0.1526737398209928
2026-06-07 09:03:00,user_038,16.160.29.13,AU,data_transfer,5262,0,34,normal,9,0,1,normal,-0.16494266484032388
2026-06-07 09:07:00,user_090,15.112.221.109,US,data_transfer,59744,1,32,normal,9,0,1,normal,-0.04623058250992784
2026-06-07 09:10:00,user_004,122.59.157.201,US,api_call,16205,0,28,normal,9,0,0,normal,-0.1203190384272877
2026-06-07 09:12:00,user_045,95.186.8.78,US,data_transfer,8171,0,55,normal,9,0,1,normal,-0.11626223055151319
2026-06-07 09:16:00,user_099,142.102.154.79,DE,file_access,7522,0,20,normal,9,0,2,normal,-0.16973716815177958
2026-06-07 09:18:00,user_048,190.124.237.95,CA,data_transfer,1232,1,28,normal,9,0,1,normal,-0.11775013726990219
2026-06-07 09:38:00,user_016,6.78.110.222,AU,login,3157,1,16,normal,9,0,3,normal,-0.1405720642646366
2026-06-07 09:39:00,user_027,110.231.14.123,US,vpn_connect,2280,0,28,normal,9,0,4,normal,-0.15331760599329186
2026-06-07 09:44:00,user_073,166.147.106.88,GB,vpn_connect,2513,0,30,normal,9,0,4,normal,-0.15370688968123147
2026-06-07 09:48:00,user_020,24.194.49.92,US,api_call,4346,0,14,normal,9,0,0,normal,-0.13550043197497874
2026-06-07 09:49:00,user_089,146.239.187.60,GB,vpn_connect,4188,0,26,normal,9,0,4,normal,-0.15247752490783106
2026-06-07 09:51:00,user_066,217.154.57.106,AU,data_transfer,3304,1,32,normal,9,0,1,normal,-0.11185684288266329
2026-06-07 10:11:00,user_114,59.235.185.86,IN,api_call,7477,0,18,normal,10,0,0,normal,-0.14387114101732923
2026-06-07 10:16:00,user_049,87.224.185.194,GB,vpn_connect,3311,0,27,normal,10,0,4,normal,-0.16094468556265945
2026-06-07 10:19:00,user_018,155.76.4.205,US,vpn_connect,14201,0,25,normal,10,0,4,normal,-0.13542239491559271
2026-06-07 10:25:00,user_040,28.231.153.232,IN,file_access,1387,1,19,normal,10,0,2,normal,-0.13267202583405363
2026-06-07 10:25:00,user_108,204.11.211.19,IN,login,7119,1,25,normal,10,0,3,normal,-0.13666031783594268
2026-06-07 10:29:00,user_050,169.142.188.12,US,file_access,3105,0,36,normal,10,0,2,normal,-0.17297903737620657
2026-06-07 10:31:00,user_072,144.126.124.19,US,vpn_connect,4829,0,16,normal,10,0,4,normal,-0.15211286804874163
2026-06-07 10:33:00,user_007,161.226.26.53,IN,api_call,5458,0,12,normal,10,0,0,normal,-0.137983550351729
2026-06-07 10:37:00,user_035,115.118.222.95,US,vpn_connect,29400,0,3,normal,10,0,4,normal,-0.0631864685867976
2026-06-07 10:37:00,user_081,12.82.35.77,CA,data_transfer,3780,0,18,normal,10,0,1,normal,-0.1750966601352183
2026-06-07 10:45:00,user_105,194.238.67.24,US,data_transfer,9951,0,1,normal,10,0,1,normal,-0.12743874767967123
2026-06-07 10:59:00,user_096,2.86.251.1,CA,vpn_connect,4908,0,17,normal,10,0,4,normal,-0.15489619564674006
2026-06-07 11:02:00,user_034,216.163.29.40,US,api_call,617,0,28,normal,11,0,0,normal,-0.15184667893574927
2026-06-07 11:05:00,user_082,89.168.81.237,GB,vpn_connect,6166,0,36,normal,11,0,4,normal,-0.15259934666463237
2026-06-07 11:06:00,user_003,196.199.139.81,GB,api_call,4266,0,3,normal,11,0,0,normal,-0.11396546007650576
2026-06-07 11:08:00,user_010,40.54.84.116,US,data_transfer,8174,0,33,normal,11,0,1,normal,-0.1756408246525779
2026-06-07 11:11:00,user_030,177.83.145.140,US,file_access,8026,1,29,normal,11,0,2,normal,-0.1261539925484999
2026-06-07 11:13:00,user_060,186.17.203.103,DE,login,4998,1,16,normal,11,0,3,normal,-0.14379460967652224
2026-06-07 11:17:00,user_098,143.19.157.129,AU,file_access,2832,0,32,normal,11,0,2,normal,-0.1840881944498945
2026-06-07 11:21:00,user_043,181.240.111.16,GB,data_transfer,1053,0,13,normal,11,0,1,normal,-0.16807178175067328
2026-06-07 11:26:00,user_097,82.185.54.171,CA,data_transfer,2417,0,40,normal,11,0,1,normal,-0.1665933709905319
2026-06-07 11:41:00,user_048,190.190.38.72,DE,file_access,832,0,18,normal,11,0,2,normal,-0.1789423017759113
2026-06-07 11:44:00,user_088,92.94.121.164,AU,api_call,17321,0,3,normal,11,0,0,normal,-0.08852215449475109
2026-06-07 11:45:00,user_078,147.16.65.128,AU,file_access,767,0,45,normal,11,0,2,normal,-0.1592301199432542
2026-06-07 11:46:00,user_013,85.182.65.172,IN,data_transfer,4024,0,1,normal,11,0,1,normal,-0.13916750607609968
2026-06-07 11:55:00,user_044,166.217.17.86,US,vpn_connect,3124,0,1,normal,11,0,4,normal,-0.13474449502157865
2026-06-07 11:57:00,user_034,218.103.153.64,AU,login,346,0,32,normal,11,0,3,normal,-0.17739006286220638
2026-06-07 12:03:00,user_100,202.16.23.147,US,data_transfer,565,0,26,normal,12,0,1,normal,-0.1792139805986806
2026-06-07 12:06:00,user_045,1.127.201.33,US,file_access,10021,0,12,normal,12,0,2,normal,-0.16574943089102978
2026-06-07 12:09:00,user_049,207.4.90.108,IN,file_access,1190,0,46,normal,12,0,2,normal,-0.1598091509660351
2026-06-07 12:09:00,user_010,52.115.78.26,US,data_transfer,1136,0,44,normal,12,0,1,normal,-0.16113907837711688
2026-06-07 12:11:00,user_062,185.217.128.179,CA,login,6735,0,14,normal,12,0,3,normal,-0.17633333874616725
2026-06-07 12:13:00,user_095,10.131.5.236,US,api_call,5348,1,36,normal,12,0,0,normal,-0.08519946728163441
2026-06-07 12:15:00,user_076,58.141.71.229,US,api_call,970,0,21,normal,12,0,0,normal,-0.15400641454340275
2026-06-07 12:16:00,user_074,1.100.186.111,DE,login,7411,0,27,normal,12,0,3,normal,-0.17855600985397968
2026-06-07 12:17:00,user_055,20.185.171.8,US,login,590,1,51,normal,12,0,3,normal,-0.08693890480959537
2026-06-07 12:21:00,user_003,220.165.125.144,CA,login,11273,0,40,normal,12,0,3,normal,-0.16039456852606876
2026-06-07 12:28:00,user_011,223.246.87.57,IN,data_transfer,9303,1,5,normal,12,0,1,normal,-0.09823326014744083
2026-06-07 12:30:00,user_035,169.105.140.137,IN,vpn_connect,31950,1,32,normal,12,0,4,normal,-0.038288466957853484
2026-06-07 12:34:00,user_014,192.78.12.118,US,vpn_connect,16208,0,18,normal,12,0,4,normal,-0.13184174635554746
2026-06-07 12:34:00,user_025,109.93.142.119,US,vpn_connect,7485,0,7,normal,12,0,4,normal,-0.1419127891112525
2026-06-07 12:37:00,user_036,28.66.61.11,US,vpn_connect,4323,0,34,normal,12,0,4,normal,-0.1571706287425073
2026-06-07 12:42:00,user_010,38.160.62.3,GB,api_call,4727,1,15,normal,12,0,0,normal,-0.08834535022424456
2026-06-07 12:46:00,user_084,61.163.215.217,US,login,3664,0,16,normal,12,0,3,normal,-0.18290638747211074
2026-06-07 12:47:00,user_024,150.58.228.207,CA,data_transfer,13473,0,37,normal,12,0,1,normal,-0.1633938623952288
2026-06-07 12:48:00,user_102,86.32.61.71,US,login,750,0,32,normal,12,0,3,normal,-0.17934243112842824
2026-06-07 12:51:00,user_047,17.144.188.243,RU,login,2157,0,4,anomaly,12,1,3,anomaly,0.018045015107476137
2026-06-07 12:51:00,user_062,172.139.96.61,US,api_call,21306,1,38,normal,12,0,0,normal,-0.050154305684486644
2026-06-07 12:54:00,user_002,50.17.118.158,CA,data_transfer,17050,0,37,normal,12,0,1,normal,-0.15737779833186882
2026-06-07 12:55:00,user_046,126.140.223.13,IN,file_access,285,0,20,normal,12,0,2,normal,-0.18089704427418224
2026-06-07 12:56:00,user_038,152.77.152.27,IN,vpn_connect,893,0,18,normal,12,0,4,normal,-0.1648366313624554
2026-06-07 12:58:00,user_079,180.176.125.190,DE,login,968,0,35,normal,12,0,3,normal,-0.17190045411636318
2026-06-07 12:58:00,user_052,118.71.153.3,US,file_access,2597,1,29,normal,12,0,2,normal,-0.1395661537545289
2026-06-07 13:01:00,user_044,41.155.142.59,DE,vpn_connect,1150,0,27,normal,13,0,4,normal,-0.1647805511593003
2026-06-07 13:07:00,user_021,132.78.35.172,US,data_transfer,2366909,0,54,anomaly,13,0,1,anomaly,0.027193938403575646
2026-06-07 13:08:00,user_017,177.57.39.5,DE,login,26051,0,44,normal,13,0,3,normal,-0.1124376805103508
2026-06-07 13:09:00,user_107,30.133.234.135,US,api_call,4602,0,6,normal,13,0,0,normal,-0.12855865845625553
2026-06-07 13:14:00,user_005,2.178.41.149,IN,data_transfer,7488,0,6,normal,13,0,1,normal,-0.15344385318634346
2026-06-07 13:18:00,user_093,175.38.95.247,US,vpn_connect,5922,1,23,normal,13,0,4,normal,-0.10282743308237191
2026-06-07 13:22:00,user_069,154.191.90.229,US,login,380,0,26,normal,13,0,3,normal,-0.18307158527742978
2026-06-07 13:27:00,user_064,133.160.123.40,CA,vpn_connect,1074,0,19,normal,13,0,4,normal,-0.1623916250231558
2026-06-07 13:29:00,user_033,212.203.52.2,AU,api_call,4101,1,51,normal,13,0,0,normal,-0.05306295221651147
2026-06-07 13:29:00,user_081,108.144.9.120,GB,file_access,6539,2,1,normal,13,0,2,normal,-0.06498911805626928
2026-06-07 13:34:00,user_025,82.219.125.236,GB,vpn_connect,2597,0,23,normal,13,0,4,normal,-0.16583564089034708
2026-06-07 13:46:00,user_012,2.26.132.227,AU,api_call,2033,0,1,normal,13,0,0,normal,-0.10747371139819811
2026-06-07 14:00:00,user_061,112.94.161.176,AU,api_call,1390,0,1,normal,14,0,0,normal,-0.10456688055245261
